time,time,dsdx_hf,dsdx_depavg,dsdx_model,dsdx_polaris,SMB_dsdz_highfreq,DMB_dsdz_highfreq,u_tidal_DMB,u_tidal_SMB,tidal_range_RWC_m,tidal_range_GG_m,SMB_Kd,DMB_Kd,sta32_Chla_mg_m3,sta32_Chla_calculated_mg_m3,sta32_DO_percsat,sta32_SPM_mg_L,sta32_sal_PSU,sta32_temp_degC,sta32_dsdz,sta32_Chla_comb_mg_m3,sta32_Kd_comb,sta32_Kd_depth_m,sta27_Chla_mg_m3,sta27_Chla_calculated_mg_m3,sta27_DO_percsat,sta27_SPM_mg_L,sta27_sal_PSU,sta27_temp_degC,sta27_dsdz,sta27_Chla_comb_mg_m3,sta27_Kd_comb,sta27_Kd_depth_m,DMB_SFEI_Chla_RFU,DMB_SFEI_Chla_microgL,DMB_SFEI_DO_percsat,DMB_SFEI_DO_mg_L,DMB_SFEI_Sal_PSU,SMB_SFEI_Chla_RFU,SMB_SFEI_Chla_microgL,SMB_SFEI_DO_percsat,SMB_SFEI_DO_mg_L,SMB_SFEI_Sal_PSU,DMB_lower_SpCond_uS_cm,DMB_upper_SpCond_uS_cm,SMB_lower_SpCond_uS_cm,SMB_upper_SpCond_uS_cm,UC_precip_mm,UC_solrad_w_sqm,UC_avg_wind_speed_m_sec,FRE_precip_mm,FRE_solrad_w_sqm,FRE_avg_wind_speed_m_sec,SJ_precip_mm,SJ_solrad_w_sqm,SJ_avg_wind_speed_m_sec,PSP_precip_mm,PSP_solrad_w_sqm,PSP_avg_wind_speed_m_sec,Moff_precip_mm,GUAD_discharge_cfs,COY_discharge_cfs,ALA_flood_channel_discharge_cfs,ALA_creek_discharge_cfs,Delta_discharge_cfs,sta27_tidal_vel
1/14/1982,1/14/1982,,0.067129,,0.074833703,,,,0.91301,,1.616,,,,,,,13.88,8.9,-0.02625,,2.8,0.5,,,,,15.23,9.2,,,2.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,27,104,66200,
1/15/1982,1/15/1982,,,,,,,,0.778394,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,15,95,64300,
1/16/1982,1/16/1982,,,,,,,,0.692454,,1.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,41,85,59000,
1/17/1982,1/17/1982,,,,,,,,0.666869,,1.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,32,72,53000,
1/18/1982,1/18/1982,,,,,,,,0.66004,,1.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,41,68,48600,
1/19/1982,1/19/1982,,,,,,,,0.676869,,1.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,,,201,102,45200,
1/20/1982,1/20/1982,,,,,,,,0.711846,,1.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,,245,326,43000,
1/21/1982,1/21/1982,,0.144124,,0.126940133,,,,0.750318,,1.862,,,4.2,2.7,,,15.85,,-0.26625,4.2,2.1,0.5,2.6,2.7,,,18.14,8.8,-0.37125,2.6,1.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,489,529,47200,-0.1530135
1/22/1982,1/22/1982,,,,,,,,0.772556,,1.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,136,197,47100,
1/23/1982,1/23/1982,,,,,,,,0.815781,,1.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,73,139,50600,
1/24/1982,1/24/1982,,,,,,,,0.79124,,2.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,79,130,51200,
1/25/1982,1/25/1982,,,,,,,,0.84193,,2.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,132,146,51100,
1/26/1982,1/26/1982,,,,,,,,0.858283,,1.948,,,,,,,,,,,,,3.9,4,,,18.64,9.2,,3.9,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,136,177,49400,
1/27/1982,1/27/1982,,,,,,,,0.907759,,1.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,83,103,50800,
1/28/1982,1/28/1982,,,,,,,,0.893757,,1.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,,,251,226,53300,
1/29/1982,1/29/1982,,,,,,,,0.867607,,1.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,125,133,55400,
1/30/1982,1/30/1982,,,,,,,,0.826227,,1.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,59,96,57100,
1/31/1982,1/31/1982,,,,,,,,0.770493,,1.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,15,80,57700,
2/1/1982,2/1/1982,,,,,,,,0.780219,,1.298,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11,73,56800,
2/2/1982,2/2/1982,,,,,,,,0.816032,,1.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,11,72,53500,
2/3/1982,2/3/1982,,,,,,,,0.879552,,1.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,20,66,49500,
2/4/1982,2/4/1982,,,,,,,,0.959853,,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,19,63,47000,
2/5/1982,2/5/1982,,,,,,,,1.036129,,2.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,19,59,44500,
2/6/1982,2/6/1982,,,,,,,,1.083402,,2.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,34,58,42100,
2/7/1982,2/7/1982,,,,,,,,1.077998,,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,32,51,40000,
2/8/1982,2/8/1982,,,,,,,,1.08816,,2.42,,,,,,,,,,,,,6.5,5.4,,,19.68,10.1,-0.1875,6.5,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,32,54,38600,-0.657642717
2/9/1982,2/9/1982,,,,,,,,1.075445,,2.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,37,60,37100,
2/10/1982,2/10/1982,,,,,,,,1.033023,,2.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,37,59,35200,
2/11/1982,2/11/1982,,,,,,,,0.937171,,1.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,32,52,33800,
2/12/1982,2/12/1982,,,,,,,,0.822454,,1.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,28,53,32500,
2/13/1982,2/13/1982,,,,,,,,0.743702,,1.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,98,63,31000,
2/14/1982,2/14/1982,,,,,,,,0.664916,,1.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,116,145,30800,
2/15/1982,2/15/1982,,,,,,,,0.603598,,1.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,,2060,2210,39000,
2/16/1982,2/16/1982,,,,,,,,0.574923,,1.313,,,,,,,,,,,,,1.6,1.3,,,19.86,11.2,-0.30125,1.6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,4530,4070,86000,0.236172717
2/17/1982,2/17/1982,,,,,,,,0.581379,,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,981,1050,98000,
2/18/1982,2/18/1982,,,,,,,,0.612134,,1.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,834,925,91200,
2/19/1982,2/19/1982,,,,,,,,0.65568,,1.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,694,778,83800,
2/20/1982,2/20/1982,,,,,,,,0.728704,,1.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,364,519,79500,
2/21/1982,2/21/1982,,,,,,,,0.779714,,1.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,318,445,80100,
2/22/1982,2/22/1982,,,,,,,,0.822032,,1.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,232,264,79500,
2/23/1982,2/23/1982,,,,,,,,0.827549,,1.82,,,,,,,,,,,,,3.8,3.9,,,17.15,12.3,-0.01625,3.8,1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,157,177,79300,-0.594841367
2/24/1982,2/24/1982,,,,,,,,0.890428,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,142,156,79200,
2/25/1982,2/25/1982,,,,,,,,0.887736,,1.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126,137,78600,
2/26/1982,2/26/1982,,,,,,,,0.907941,,1.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,113,126,75200,
2/27/1982,2/27/1982,,,,,,,,0.871193,,1.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,110,125,71900,
2/28/1982,2/28/1982,,,,,,,,0.861627,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,103,115,70400,
3/1/1982,3/1/1982,,,,,,,,0.829988,,1.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,,,268,217,69300,
3/2/1982,3/2/1982,,,,,,,,0.79942,,1.555,,,,,,,,,,,,,4.4,5.2,,,16.63,12.7,-0.00625,4.4,1.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,430,497,70400,0.2883432
3/3/1982,3/3/1982,,,,,,,,0.791116,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,277,273,70900,
3/4/1982,3/4/1982,,,,,,,,0.829774,,1.741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,124,180,70200,
3/5/1982,3/5/1982,,,,,,,,0.895744,,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,98,150,69600,
3/6/1982,3/6/1982,,,,,,,,0.951086,,2.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,113,130,68900,
3/7/1982,3/7/1982,,,,,,,,0.991673,,2.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,108,119,68200,
3/8/1982,3/8/1982,,,,,,,,1.011574,,2.082,,,,,,,,,,,,,5,5.4,,,16.92,13.1,-0.17375,5,1.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,105,110,67400,-0.3372509
3/9/1982,3/9/1982,,,,,,,,1.000867,,2.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,104,110,66600,
3/10/1982,3/10/1982,,,,,,,,0.981984,,1.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,148,116,65300,
3/11/1982,3/11/1982,,,,,,,,0.942858,,1.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,329,265,64800,
3/12/1982,3/12/1982,,,,,,,,0.893976,,1.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,304,297,65800,
3/13/1982,3/13/1982,,,,,,,,0.798668,,1.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,181,147,66500,
3/14/1982,3/14/1982,,,,,,,,0.722099,,1.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,148,128,66000,
3/15/1982,3/15/1982,,,,,,,,0.630933,,1.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,156,125,65400,
3/16/1982,3/16/1982,,,,,,,,0.551151,,1.125,,,,,,,,,,,,,6.7,7,,,16.78,13.3,,6.7,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,,,234,223,65100,
3/17/1982,3/17/1982,,,,,,,,0.504723,,1.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,331,339,66100,
3/18/1982,3/18/1982,,,,,,,,0.501488,,1.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,474,498,68500,
3/19/1982,3/19/1982,,,,,,,,0.536804,,1.214,,,,,,,,,,,,,9.8,10.6,,,17.19,12.1,-0.72875,9.8,1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,506,522,70100,0.239353817
3/20/1982,3/20/1982,,,,,,,,0.593318,,1.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,315,453,69500,
3/21/1982,3/21/1982,,,,,,,,0.646307,,1.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,315,382,68300,
3/22/1982,3/22/1982,,,,,,,,0.725043,,1.579,,,,,,,,,,,,,8,8.2,,,17.7,12.2,,8,0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,292,326,67100,
3/23/1982,3/23/1982,,,,,,,,0.779618,,1.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,284,281,63000,
3/24/1982,3/24/1982,,,,,,,,0.810696,,1.722,,,,,,,,,,,,,11.4,11.4,,,18.44,13.5,-0.115,11.4,1.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,248,248,59300,-0.478941767
3/25/1982,3/25/1982,,,,,,,,0.899359,,1.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,219,203,55800,
3/26/1982,3/26/1982,,,,,,,,0.934154,,1.603,,,,,,,,,,,,,6.4,6.4,,,18.96,13.1,,6.4,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,371,237,52300,
3/27/1982,3/27/1982,,,,,,,,0.974374,,1.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,231,187,48300,
3/28/1982,3/28/1982,,,,,,,,0.968063,,1.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,,295,285,45000,
3/29/1982,3/29/1982,,0.170732,,,,,,0.922956,,1.81,,,,,,,,,,,5.8,0.5,4.4,3.9,,,18.28,13.1,0.01,4.4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,1070,1090,43000,0.68635065
3/30/1982,3/30/1982,,,,,,,,0.863315,,1.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,1260,1150,42600,
3/31/1982,3/31/1982,,,,,,,,0.812822,,1.874,,,,,,,,,,,,,4.2,4.6,,,17.94,12.5,,4.2,1.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,7970,7580,47900,
4/1/1982,4/1/1982,,,,,,,,0.787981,,1.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,4770,4980,72800,
4/2/1982,4/2/1982,,,,,,,,0.793805,,1.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,3670,4010,83000,
4/3/1982,4/3/1982,,,,,,,,0.822903,,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,3480,3700,87500,
4/4/1982,4/4/1982,,,,,,,,0.858158,,1.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,3130,3320,88000,
4/5/1982,4/5/1982,,,,,,,,0.878155,,1.57,,,,,,,,,,,,,4.8,4,,,16.57,12.1,-0.18,4.8,1.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,2180,2220,87100,0.242764067
4/6/1982,4/6/1982,,,,,,,,0.897887,,1.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,1580,1510,85100,
4/7/1982,4/7/1982,,,,,,,,0.960417,,1.53,,,,,,,,,,,,,2.7,2.8,,,16.18,12.1,,2.7,1.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1040,990,79100,
4/8/1982,4/8/1982,,,,,,,,0.98379,,1.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,662,630,75900,
4/9/1982,4/9/1982,,,,,,,,0.943432,,1.557,,,,,,,,,,,,,3.5,4.1,,,15.99,12.8,,3.5,1.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,523,491,72000,
4/10/1982,4/10/1982,,,,,,,,0.885014,,1.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,525,565,69400,
4/11/1982,4/11/1982,,,,,,,,0.811642,,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,,1730,1840,73900,
4/12/1982,4/12/1982,,,,,,,,0.707268,,1.481,,,,,,,,,,,,,5.1,4.9,,,15.82,13.8,,5.1,1.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2380,2420,93700,
4/13/1982,4/13/1982,,,,,,,,0.608509,,1.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1970,2030,92900,
4/14/1982,4/14/1982,,,,,,,,0.533279,,1.247,,,,,,,,,,,,,6.4,5.9,,,15.53,14.2,-0.04375,6.4,1.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,1470,1520,87100,-0.093649067
4/15/1982,4/15/1982,,,,,,,,0.482639,,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1060,1170,81100,
4/16/1982,4/16/1982,,,,,,,,0.468047,,1.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,505,600,83500,
4/17/1982,4/17/1982,,,,,,,,0.494109,,1.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,250,439,79800,
4/18/1982,4/18/1982,,,,,,,,0.533419,,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,248,354,82400,
4/19/1982,4/19/1982,,,,,,,,0.590766,,1.088,,,,,,,,,,,,,11.5,12.6,,,11.63,15.1,,11.5,1.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,191,291,81500,
4/20/1982,4/20/1982,,,,,,,,0.670809,,1.216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,180,243,79900,
4/21/1982,4/21/1982,,,,,,,,0.809002,,1.374,,,,,,,,,,,,,9.9,10.7,,,12.97,15.7,,9.9,1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,161,215,77400,
4/22/1982,4/22/1982,,,,,,,,0.909795,,1.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,147,191,74200,
4/23/1982,4/23/1982,,,,,,,,0.972756,,1.771,,,,,,,,,,,,,,,,,,,,,1.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,135,175,70800,
4/24/1982,4/24/1982,,,,,,,,1.040834,,1.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,131,165,68200,
4/25/1982,4/25/1982,,,,,,,,1.053163,,2.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,130,159,65700,
4/26/1982,4/26/1982,,,,,,,,1.017957,,2.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,126,151,63300,
4/27/1982,4/27/1982,,,,,,,,0.962227,,2.155,,,,,,,,,,,,,,,,,,,,,1.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,101,146,61000,
4/28/1982,4/28/1982,,,,,,,,0.909701,,2.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,97,130,59700,
4/29/1982,4/29/1982,,,,,,,,0.858668,,1.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,89,117,60500,
4/30/1982,4/30/1982,,,,,,,,0.761399,,1.598,,,,,,,,,,,,,23.7,22,,,12.65,17.1,,23.7,2.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,82,109,60900,
5/1/1982,5/1/1982,,,,,,,,0.819812,,1.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,81,103,60100,
5/2/1982,5/2/1982,,,,,,,,0.796025,,1.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,76,98,59000,
5/3/1982,5/3/1982,,,,,,,,0.782133,,1.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,74,99,57900,
5/4/1982,5/4/1982,,,,,,,,0.864295,,1.393,,,,,,,,,,,,,7.4,14.6,,,15.46,16.1,-0.2875,7.4,1.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,69,104,57000,0.2168459
5/5/1982,5/5/1982,,,,,,,,0.93816,,1.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,66,98,55900,
5/6/1982,5/6/1982,,,,,,,,0.969862,,1.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,62,88,54000,
5/7/1982,5/7/1982,,,,,,,,0.948506,,1.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,58,95,53000,
5/8/1982,5/8/1982,,,,,,,,0.931248,,1.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,55,97,51200,
5/9/1982,5/9/1982,,,,,,,,0.878539,,1.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,54,99,49000,
5/10/1982,5/10/1982,,,,,,,,0.785202,,1.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,52,94,47000,
5/11/1982,5/11/1982,,,,,,,,0.722488,,1.704,,,,,,,,,,,,,8.8,7.5,,,16.84,16.5,-0.10875,8.8,1.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,49,88,45200,-0.5082614
5/12/1982,5/12/1982,,,,,,,,0.654498,,1.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,48,85,43800,
5/13/1982,5/13/1982,,,,,,,,0.615566,,1.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,45,83,41500,
5/14/1982,5/14/1982,,,,,,,,0.579451,,1.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,44,86,38100,
5/15/1982,5/15/1982,,,,,,,,0.574297,,1.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,43,81,36000,
5/16/1982,5/16/1982,,,,,,,,0.55491,,1.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,42,81,34000,
5/17/1982,5/17/1982,,,,,,,,0.583313,,1.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,40,76,33000,
5/18/1982,5/18/1982,,,,,,,,0.654389,,1.216,,,,,,,,,,,,,8.1,7.4,,,,15.1,,8.1,1.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,38,79,32800,
5/19/1982,5/19/1982,,,,,,,,0.767296,,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,37,75,33300,
5/20/1982,5/20/1982,,,,,,,,0.864006,,1.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,34,72,34500,
5/21/1982,5/21/1982,,,,,,,,0.967982,,1.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,32,69,33700,
5/22/1982,5/22/1982,,,,,,,,1.054079,,2.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,31,69,32500,
5/23/1982,5/23/1982,,,,,,,,1.095855,,2.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,30,67,31700,
5/24/1982,5/24/1982,,,,,,,,1.089694,,2.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,29,63,32600,
5/25/1982,5/25/1982,,,,,,,,1.074255,,2.533,,,,,,,,,,,,,2.9,2.6,,,19.4,17.7,-0.00625,2.9,1.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,28,56,33000,-0.91773125
5/26/1982,5/26/1982,,,,,,,,1.02548,,2.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,27,56,35400,
5/27/1982,5/27/1982,,,,,,,,0.966381,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,26,56,39400,
