#,----------------------------------,WARNING,----------------------------------------,
#,Some,of,the,data
#,may,not,have,received
#,as,provisional,and,are
#,condition,that,neither,the
#,for,any,damages,resulting
#,,,,
#,Additional,info:,https://help.waterdata.usgs.gov/policies/provisional-data-statement,
#,,,,
#,File-format,description:,https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,
#,Automated-retrieval,info:,https://help.waterdata.usgs.gov/faq/automated-retrievals,
#,,,,
#,Contact:,gs-w_support_nwisweb@usgs.gov,,
#,retrieved:,2/5/2019,18:48:36,EST
#,,,,
#,Data,for,the,following
#,USGS,11179000,ALAMEDA,C
#,-----------------------------------------------------------------------------------,,,
#,,,,
#,Data,provided,for,site
#,TS,parameter,statistic,Description
#,9032,60,3,Discharge
#,,,,
#,Data-value,qualification,codes,included
#,,,,
#,A,Approved,for,publication
#,P,Provisional,data,subject
#,e,Value,has,been
#,,,,
agency_cd,Station,Date,Discharge_cfs,Data_Qualification
USGS,11179000,11/4/1978,12,A
USGS,11179000,11/5/1978,11,A
USGS,11179000,11/6/1978,12,A
USGS,11179000,11/7/1978,12,A
USGS,11179000,11/8/1978,12,A
USGS,11179000,11/9/1978,11,A
USGS,11179000,11/10/1978,11,A
USGS,11179000,11/11/1978,10,A
USGS,11179000,11/12/1978,12,A
USGS,11179000,11/13/1978,33,A
USGS,11179000,11/14/1978,17,A
USGS,11179000,11/15/1978,11,A
USGS,11179000,11/16/1978,13,A
USGS,11179000,11/17/1978,13,A
USGS,11179000,11/18/1978,14,A
USGS,11179000,11/19/1978,14,A
USGS,11179000,11/20/1978,40,A
USGS,11179000,11/21/1978,190,A
USGS,11179000,11/22/1978,66,A
USGS,11179000,11/23/1978,35,A
USGS,11179000,11/24/1978,25,A
USGS,11179000,11/25/1978,19,A
USGS,11179000,11/26/1978,19,A
USGS,11179000,11/27/1978,17,A
USGS,11179000,11/28/1978,17,A
USGS,11179000,11/29/1978,17,A
USGS,11179000,11/30/1978,17,A
USGS,11179000,12/1/1978,17,A
USGS,11179000,12/2/1978,18,A
USGS,11179000,12/3/1978,16,A
USGS,11179000,12/4/1978,16,A
USGS,11179000,12/5/1978,15,A
USGS,11179000,12/6/1978,16,A
USGS,11179000,12/7/1978,16,A
USGS,11179000,12/8/1978,18,A
USGS,11179000,12/9/1978,14,A
USGS,11179000,12/10/1978,18,A
USGS,11179000,12/11/1978,20,A
USGS,11179000,12/12/1978,20,A
USGS,11179000,12/13/1978,17,A
USGS,11179000,12/14/1978,19,A
USGS,11179000,12/15/1978,21,A
USGS,11179000,12/16/1978,17,A
USGS,11179000,12/17/1978,25,A
USGS,11179000,12/18/1978,43,A
USGS,11179000,12/19/1978,29,A
USGS,11179000,12/20/1978,20,A
USGS,11179000,12/21/1978,17,A
USGS,11179000,12/22/1978,20,A
USGS,11179000,12/23/1978,20,A
USGS,11179000,12/24/1978,24,A
USGS,11179000,12/25/1978,25,A
USGS,11179000,12/26/1978,22,A
USGS,11179000,12/27/1978,20,A
USGS,11179000,12/28/1978,20,A
USGS,11179000,12/29/1978,20,A
USGS,11179000,12/30/1978,20,A
USGS,11179000,12/31/1978,21,A
USGS,11179000,1/1/1979,20,A
USGS,11179000,1/2/1979,20,A
USGS,11179000,1/3/1979,22,A
USGS,11179000,1/4/1979,20,A
USGS,11179000,1/5/1979,20,A
USGS,11179000,1/6/1979,24,A
USGS,11179000,1/7/1979,21,A
USGS,11179000,1/8/1979,160,A
USGS,11179000,1/9/1979,120,A
USGS,11179000,1/10/1979,35,A
USGS,11179000,1/11/1979,772,A
USGS,11179000,1/12/1979,205,A
USGS,11179000,1/13/1979,73,A
USGS,11179000,1/14/1979,321,A
USGS,11179000,1/15/1979,1120,A
USGS,11179000,1/16/1979,227,A
USGS,11179000,1/17/1979,106,A
USGS,11179000,1/18/1979,101,A
USGS,11179000,1/19/1979,63,A
USGS,11179000,1/20/1979,50,A
USGS,11179000,1/21/1979,46,A
USGS,11179000,1/22/1979,42,A
USGS,11179000,1/23/1979,38,A
USGS,11179000,1/24/1979,36,A
USGS,11179000,1/25/1979,36,A
USGS,11179000,1/26/1979,29,A
USGS,11179000,1/27/1979,32,A
USGS,11179000,1/28/1979,37,A
USGS,11179000,1/29/1979,36,A
USGS,11179000,1/30/1979,30,A
USGS,11179000,1/31/1979,31,A
USGS,11179000,2/1/1979,27,A
USGS,11179000,2/2/1979,25,A
USGS,11179000,2/3/1979,24,A
USGS,11179000,2/4/1979,24,A
USGS,11179000,2/5/1979,23,A
USGS,11179000,2/6/1979,23,A
USGS,11179000,2/7/1979,22,A
USGS,11179000,2/8/1979,22,A
USGS,11179000,2/9/1979,21,A
USGS,11179000,2/10/1979,20,A
USGS,11179000,2/11/1979,20,A
USGS,11179000,2/12/1979,20,A
USGS,11179000,2/13/1979,45,A
USGS,11179000,2/14/1979,110,A
USGS,11179000,2/15/1979,41,A
USGS,11179000,2/16/1979,87,A
USGS,11179000,2/17/1979,49,A
USGS,11179000,2/18/1979,55,A
USGS,11179000,2/19/1979,101,A
USGS,11179000,2/20/1979,234,A
USGS,11179000,2/21/1979,1280,A
USGS,11179000,2/22/1979,944,A
USGS,11179000,2/23/1979,679,A
USGS,11179000,2/24/1979,246,A
USGS,11179000,2/25/1979,156,A
USGS,11179000,2/26/1979,133,A
USGS,11179000,2/27/1979,97,A
USGS,11179000,2/28/1979,103,A
USGS,11179000,3/1/1979,294,A
USGS,11179000,3/2/1979,106,A
USGS,11179000,3/3/1979,83,A
USGS,11179000,3/4/1979,73,A
USGS,11179000,3/5/1979,63,A
USGS,11179000,3/6/1979,55,A
USGS,11179000,3/7/1979,55,A
USGS,11179000,3/8/1979,50,A
USGS,11179000,3/9/1979,51,A
USGS,11179000,3/10/1979,55,A
USGS,11179000,3/11/1979,53,A
USGS,11179000,3/12/1979,49,A
USGS,11179000,3/13/1979,47,A
USGS,11179000,3/14/1979,41,A
USGS,11179000,3/15/1979,34,A
USGS,11179000,3/16/1979,47,A
USGS,11179000,3/17/1979,60,A
USGS,11179000,3/18/1979,40,A
USGS,11179000,3/19/1979,42,A
USGS,11179000,3/20/1979,37,A
USGS,11179000,3/21/1979,33,A
USGS,11179000,3/22/1979,30,A
USGS,11179000,3/23/1979,33,A
USGS,11179000,3/24/1979,32,A
USGS,11179000,3/25/1979,35,A
USGS,11179000,3/26/1979,38,A
USGS,11179000,3/27/1979,134,A
USGS,11179000,3/28/1979,166,A
USGS,11179000,3/29/1979,127,A
USGS,11179000,3/30/1979,66,A
USGS,11179000,3/31/1979,48,A
USGS,11179000,4/1/1979,43,A
USGS,11179000,4/2/1979,42,A
USGS,11179000,4/3/1979,41,A
USGS,11179000,4/4/1979,39,A
USGS,11179000,4/5/1979,38,A
USGS,11179000,4/6/1979,40,A
USGS,11179000,4/7/1979,41,A
USGS,11179000,4/8/1979,39,A
USGS,11179000,4/9/1979,41,A
USGS,11179000,4/10/1979,37,A
USGS,11179000,4/11/1979,37,A
USGS,11179000,4/12/1979,33,A
USGS,11179000,4/13/1979,32,A
USGS,11179000,4/14/1979,32,A
USGS,11179000,4/15/1979,30,A
USGS,11179000,4/16/1979,32,A
USGS,11179000,4/17/1979,42,A
USGS,11179000,4/18/1979,32,A
USGS,11179000,4/19/1979,28,A
USGS,11179000,4/20/1979,28,A
USGS,11179000,4/21/1979,36,A
USGS,11179000,4/22/1979,36,A
USGS,11179000,4/23/1979,47,A
USGS,11179000,4/24/1979,50,A
USGS,11179000,4/25/1979,42,A
USGS,11179000,4/26/1979,40,A
USGS,11179000,4/27/1979,55,A
USGS,11179000,4/28/1979,33,A
USGS,11179000,4/29/1979,29,A
USGS,11179000,4/30/1979,29,A
USGS,11179000,5/1/1979,29,A
USGS,11179000,5/2/1979,28,A
USGS,11179000,5/3/1979,28,A
USGS,11179000,5/4/1979,25,A
USGS,11179000,5/5/1979,22,A
USGS,11179000,5/6/1979,32,A
USGS,11179000,5/7/1979,57,A
USGS,11179000,5/8/1979,29,A
USGS,11179000,5/9/1979,28,A
USGS,11179000,5/10/1979,26,A
USGS,11179000,5/11/1979,23,A
USGS,11179000,5/12/1979,23,A
USGS,11179000,5/13/1979,22,A
USGS,11179000,5/14/1979,22,A
USGS,11179000,5/15/1979,22,A
USGS,11179000,5/16/1979,23,A
USGS,11179000,5/17/1979,21,A
USGS,11179000,5/18/1979,20,A
USGS,11179000,5/19/1979,27,A
USGS,11179000,5/20/1979,34,A
USGS,11179000,5/21/1979,26,A
USGS,11179000,5/22/1979,24,A
USGS,11179000,5/23/1979,25,A
USGS,11179000,5/24/1979,22,A
USGS,11179000,5/25/1979,24,A
USGS,11179000,5/26/1979,27,A
USGS,11179000,5/27/1979,35,A
USGS,11179000,5/28/1979,33,A
USGS,11179000,5/29/1979,32,A
USGS,11179000,5/30/1979,34,A
USGS,11179000,5/31/1979,40,A
USGS,11179000,6/1/1979,41,A
USGS,11179000,6/2/1979,42,A
USGS,11179000,6/3/1979,47,A
USGS,11179000,6/4/1979,44,A
USGS,11179000,6/5/1979,37,A
USGS,11179000,6/6/1979,39,A
USGS,11179000,6/7/1979,37,A
USGS,11179000,6/8/1979,48,A
USGS,11179000,6/9/1979,55,A
USGS,11179000,6/10/1979,56,A
USGS,11179000,6/11/1979,54,A
USGS,11179000,6/12/1979,53,A
USGS,11179000,6/13/1979,55,A
USGS,11179000,6/14/1979,60,A
USGS,11179000,6/15/1979,71,A
USGS,11179000,6/16/1979,68,A
USGS,11179000,6/17/1979,72,A
USGS,11179000,6/18/1979,64,A
USGS,11179000,6/19/1979,69,A
USGS,11179000,6/20/1979,68,A
USGS,11179000,6/21/1979,65,A
USGS,11179000,6/22/1979,66,A
USGS,11179000,6/23/1979,61,A
USGS,11179000,6/24/1979,67,A
USGS,11179000,6/25/1979,68,A
USGS,11179000,6/26/1979,68,A
USGS,11179000,6/27/1979,67,A
USGS,11179000,6/28/1979,64,A
USGS,11179000,6/29/1979,68,A
USGS,11179000,6/30/1979,64,A
USGS,11179000,7/1/1979,65,A
USGS,11179000,7/2/1979,61,A
USGS,11179000,7/3/1979,62,A
USGS,11179000,7/4/1979,69,A
USGS,11179000,7/5/1979,56,A
USGS,11179000,7/6/1979,44,A
USGS,11179000,7/7/1979,40,A
USGS,11179000,7/8/1979,41,A
USGS,11179000,7/9/1979,41,A
USGS,11179000,7/10/1979,45,A
USGS,11179000,7/11/1979,43,A
USGS,11179000,7/12/1979,45,A
USGS,11179000,7/13/1979,43,A
USGS,11179000,7/14/1979,45,A
USGS,11179000,7/15/1979,48,A
USGS,11179000,7/16/1979,41,A
USGS,11179000,7/17/1979,28,A
USGS,11179000,7/18/1979,27,A
USGS,11179000,7/19/1979,28,A
USGS,11179000,7/20/1979,28,A
USGS,11179000,7/21/1979,31,A
USGS,11179000,7/22/1979,31,A
USGS,11179000,7/23/1979,29,A
USGS,11179000,7/24/1979,32,A
USGS,11179000,7/25/1979,40,A
USGS,11179000,7/26/1979,46,A
USGS,11179000,7/27/1979,47,A
USGS,11179000,7/28/1979,47,A
USGS,11179000,7/29/1979,46,A
USGS,11179000,7/30/1979,32,A
USGS,11179000,7/31/1979,29,A
USGS,11179000,8/1/1979,33,A
USGS,11179000,8/2/1979,46,A
USGS,11179000,8/3/1979,50,A
USGS,11179000,8/4/1979,48,A
USGS,11179000,8/5/1979,51,A
USGS,11179000,8/6/1979,56,A
USGS,11179000,8/7/1979,55,A
USGS,11179000,8/8/1979,54,A
USGS,11179000,8/9/1979,53,A
USGS,11179000,8/10/1979,48,A
USGS,11179000,8/11/1979,42,A
USGS,11179000,8/12/1979,43,A
USGS,11179000,8/13/1979,41,A
USGS,11179000,8/14/1979,46,A
USGS,11179000,8/15/1979,46,A
USGS,11179000,8/16/1979,50,A
USGS,11179000,8/17/1979,42,A
USGS,11179000,8/18/1979,32,A
USGS,11179000,8/19/1979,32,A
USGS,11179000,8/20/1979,42,A
USGS,11179000,8/21/1979,46,A
USGS,11179000,8/22/1979,47,A
USGS,11179000,8/23/1979,41,A
USGS,11179000,8/24/1979,43,A
USGS,11179000,8/25/1979,43,A
USGS,11179000,8/26/1979,39,A
USGS,11179000,8/27/1979,41,A
USGS,11179000,8/28/1979,36,A
USGS,11179000,8/29/1979,35,A
USGS,11179000,8/30/1979,35,A
USGS,11179000,8/31/1979,36,A
USGS,11179000,9/1/1979,36,A
USGS,11179000,9/2/1979,43,A
USGS,11179000,9/3/1979,44,A
USGS,11179000,9/4/1979,43,A
USGS,11179000,9/5/1979,43,A
USGS,11179000,9/6/1979,43,A
USGS,11179000,9/7/1979,43,A
USGS,11179000,9/8/1979,45,A
USGS,11179000,9/9/1979,45,A
USGS,11179000,9/10/1979,44,A
USGS,11179000,9/11/1979,39,A
USGS,11179000,9/12/1979,37,A
USGS,11179000,9/13/1979,35,A
USGS,11179000,9/14/1979,35,A
USGS,11179000,9/15/1979,24,A
USGS,11179000,9/16/1979,13,A
USGS,11179000,9/17/1979,12,A
USGS,11179000,9/18/1979,13,A
USGS,11179000,9/19/1979,13,A
USGS,11179000,9/20/1979,14,A
USGS,11179000,9/21/1979,11,A
USGS,11179000,9/22/1979,15,A
USGS,11179000,9/23/1979,13,A
USGS,11179000,9/24/1979,12,A
USGS,11179000,9/25/1979,16,A
USGS,11179000,9/26/1979,17,A
USGS,11179000,9/27/1979,13,A
USGS,11179000,9/28/1979,11,A
USGS,11179000,9/29/1979,10,A
USGS,11179000,9/30/1979,10,A
USGS,11179000,10/1/1979,10,A
USGS,11179000,10/2/1979,12,A
USGS,11179000,10/3/1979,12,A
USGS,11179000,10/4/1979,13,A
USGS,11179000,10/5/1979,13,A
USGS,11179000,10/6/1979,15,A
USGS,11179000,10/7/1979,15,A
USGS,11179000,10/8/1979,15,A
USGS,11179000,10/9/1979,14,A
USGS,11179000,10/10/1979,14,A
USGS,11179000,10/11/1979,14,A
USGS,11179000,10/12/1979,14,A
USGS,11179000,10/13/1979,13,A
USGS,11179000,10/14/1979,15,A
USGS,11179000,10/15/1979,14,A
USGS,11179000,10/16/1979,14,A
USGS,11179000,10/17/1979,16,A
USGS,11179000,10/18/1979,18,A
USGS,11179000,10/19/1979,63,A
USGS,11179000,10/20/1979,53,A
USGS,11179000,10/21/1979,28,A
USGS,11179000,10/22/1979,24,A
USGS,11179000,10/23/1979,23,A
USGS,11179000,10/24/1979,22,A
USGS,11179000,10/25/1979,126,A
USGS,11179000,10/26/1979,81,A
USGS,11179000,10/27/1979,30,A
USGS,11179000,10/28/1979,25,A
USGS,11179000,10/29/1979,25,A
USGS,11179000,10/30/1979,22,A
USGS,11179000,10/31/1979,22,A
USGS,11179000,11/1/1979,22,A
USGS,11179000,11/2/1979,20,A
USGS,11179000,11/3/1979,37,A
USGS,11179000,11/4/1979,41,A
USGS,11179000,11/5/1979,29,A
USGS,11179000,11/6/1979,23,A
USGS,11179000,11/7/1979,23,A
USGS,11179000,11/8/1979,23,A
USGS,11179000,11/9/1979,22,A
USGS,11179000,11/10/1979,20,A
USGS,11179000,11/11/1979,23,A
USGS,11179000,11/12/1979,24,A
USGS,11179000,11/13/1979,24,A
USGS,11179000,11/14/1979,22,A
USGS,11179000,11/15/1979,22,A
USGS,11179000,11/16/1979,22,A
USGS,11179000,11/17/1979,80,A
USGS,11179000,11/18/1979,32,A
USGS,11179000,11/19/1979,26,A
USGS,11179000,11/20/1979,24,A
USGS,11179000,11/21/1979,24,A
USGS,11179000,11/22/1979,25,A
USGS,11179000,11/23/1979,40,A
USGS,11179000,11/24/1979,25,A
USGS,11179000,11/25/1979,25,A
USGS,11179000,11/26/1979,39,A
USGS,11179000,11/27/1979,24,A
USGS,11179000,11/28/1979,22,A
USGS,11179000,11/29/1979,25,A
USGS,11179000,11/30/1979,25,A
USGS,11179000,12/1/1979,23,A
USGS,11179000,12/2/1979,24,A
USGS,11179000,12/3/1979,25,A
USGS,11179000,12/4/1979,25,A
USGS,11179000,12/5/1979,24,A
USGS,11179000,12/6/1979,23,A
USGS,11179000,12/7/1979,24,A
USGS,11179000,12/8/1979,19,A
USGS,11179000,12/9/1979,19,A
USGS,11179000,12/10/1979,23,A
USGS,11179000,12/11/1979,26,A
USGS,11179000,12/12/1979,26,A
USGS,11179000,12/13/1979,27,A
USGS,11179000,12/14/1979,24,A
USGS,11179000,12/15/1979,28,A
USGS,11179000,12/16/1979,28,A
USGS,11179000,12/17/1979,30,A
USGS,11179000,12/18/1979,29,A
USGS,11179000,12/19/1979,52,A
USGS,11179000,12/20/1979,50,A
USGS,11179000,12/21/1979,50,A
USGS,11179000,12/22/1979,54,A
USGS,11179000,12/23/1979,44,A
USGS,11179000,12/24/1979,310,A
USGS,11179000,12/25/1979,366,A
USGS,11179000,12/26/1979,115,A
USGS,11179000,12/27/1979,60,A
USGS,11179000,12/28/1979,48,A
USGS,11179000,12/29/1979,45,A
USGS,11179000,12/30/1979,75,A
USGS,11179000,12/31/1979,63,A
USGS,11179000,1/1/1980,70,A
USGS,11179000,1/2/1980,39,A
USGS,11179000,1/3/1980,36,A
USGS,11179000,1/4/1980,34,A
USGS,11179000,1/5/1980,32,A
USGS,11179000,1/6/1980,32,A
USGS,11179000,1/7/1980,31,A
USGS,11179000,1/8/1980,30,A
USGS,11179000,1/9/1980,54,A
USGS,11179000,1/10/1980,75,A
USGS,11179000,1/11/1980,542,A
USGS,11179000,1/12/1980,1080,A
USGS,11179000,1/13/1980,1760,A
USGS,11179000,1/14/1980,2670,A
USGS,11179000,1/15/1980,662,A
USGS,11179000,1/16/1980,530,A
USGS,11179000,1/17/1980,478,A
USGS,11179000,1/18/1980,499,A
USGS,11179000,1/19/1980,408,A
USGS,11179000,1/20/1980,344,A
USGS,11179000,1/21/1980,293,A
USGS,11179000,1/22/1980,247,A
USGS,11179000,1/23/1980,262,A
USGS,11179000,1/24/1980,272,A
USGS,11179000,1/25/1980,197,A
USGS,11179000,1/26/1980,173,A
USGS,11179000,1/27/1980,152,A
USGS,11179000,1/28/1980,132,A
USGS,11179000,1/29/1980,117,A
USGS,11179000,1/30/1980,106,A
USGS,11179000,1/31/1980,105,A
USGS,11179000,2/1/1980,97,A
USGS,11179000,2/2/1980,90,A
USGS,11179000,2/3/1980,84,A
USGS,11179000,2/4/1980,74,A
USGS,11179000,2/5/1980,69,A
USGS,11179000,2/6/1980,68,A
USGS,11179000,2/7/1980,55,A
USGS,11179000,2/8/1980,51,A
USGS,11179000,2/9/1980,56,A
USGS,11179000,2/10/1980,50,A
USGS,11179000,2/11/1980,55,A
USGS,11179000,2/12/1980,61,A
USGS,11179000,2/13/1980,62,A
USGS,11179000,2/14/1980,109,A
USGS,11179000,2/15/1980,253,A
USGS,11179000,2/16/1980,909,A
USGS,11179000,2/17/1980,2240,A
USGS,11179000,2/18/1980,2520,A
USGS,11179000,2/19/1980,8180,A
USGS,11179000,2/20/1980,4990,A
USGS,11179000,2/21/1980,6320,A
USGS,11179000,2/22/1980,4860,A
USGS,11179000,2/23/1980,3720,A
USGS,11179000,2/24/1980,2980,A
USGS,11179000,2/25/1980,2300,A
USGS,11179000,2/26/1980,920,A
USGS,11179000,2/27/1980,874,A
USGS,11179000,2/28/1980,1210,A
USGS,11179000,2/29/1980,395,A
USGS,11179000,3/1/1980,323,A
USGS,11179000,3/2/1980,357,A
USGS,11179000,3/3/1980,469,A
USGS,11179000,3/4/1980,361,A
USGS,11179000,3/5/1980,713,A
USGS,11179000,3/6/1980,704,A
USGS,11179000,3/7/1980,474,A
USGS,11179000,3/8/1980,396,A
USGS,11179000,3/9/1980,334,A
USGS,11179000,3/10/1980,286,A
USGS,11179000,3/11/1980,239,A
USGS,11179000,3/12/1980,201,A
USGS,11179000,3/13/1980,178,A
USGS,11179000,3/14/1980,157,A
USGS,11179000,3/15/1980,153,A
USGS,11179000,3/16/1980,131,A
USGS,11179000,3/17/1980,117,A
USGS,11179000,3/18/1980,110,A
USGS,11179000,3/19/1980,102,A
USGS,11179000,3/20/1980,87,A
USGS,11179000,3/21/1980,85,A
USGS,11179000,3/22/1980,95,A
USGS,11179000,3/23/1980,96,A
USGS,11179000,3/24/1980,88,A
USGS,11179000,3/25/1980,89,A
USGS,11179000,3/26/1980,93,A
USGS,11179000,3/27/1980,89,A
USGS,11179000,3/28/1980,80,A
USGS,11179000,3/29/1980,83,A
USGS,11179000,3/30/1980,82,A
USGS,11179000,3/31/1980,75,A
USGS,11179000,4/1/1980,74,A
USGS,11179000,4/2/1980,64,A
USGS,11179000,4/3/1980,58,A
USGS,11179000,4/4/1980,59,A
USGS,11179000,4/5/1980,223,A
USGS,11179000,4/6/1980,86,A
USGS,11179000,4/7/1980,59,A
USGS,11179000,4/8/1980,53,A
USGS,11179000,4/9/1980,56,A
USGS,11179000,4/10/1980,54,A
USGS,11179000,4/11/1980,51,A
USGS,11179000,4/12/1980,51,A
USGS,11179000,4/13/1980,52,A
USGS,11179000,4/14/1980,52,A
USGS,11179000,4/15/1980,52,A
USGS,11179000,4/16/1980,51,A
USGS,11179000,4/17/1980,48,A
USGS,11179000,4/18/1980,53,A
USGS,11179000,4/19/1980,56,A
USGS,11179000,4/20/1980,68,A
USGS,11179000,4/21/1980,96,A
USGS,11179000,4/22/1980,112,A
USGS,11179000,4/23/1980,136,A
USGS,11179000,4/24/1980,108,A
USGS,11179000,4/25/1980,92,A
USGS,11179000,4/26/1980,92,A
USGS,11179000,4/27/1980,75,A
USGS,11179000,4/28/1980,125,A
USGS,11179000,4/29/1980,166,A
USGS,11179000,4/30/1980,131,A
USGS,11179000,5/1/1980,100,A
USGS,11179000,5/2/1980,81,A
USGS,11179000,5/3/1980,70,A
USGS,11179000,5/4/1980,66,A
USGS,11179000,5/5/1980,60,A
USGS,11179000,5/6/1980,48,A
USGS,11179000,5/7/1980,46,A
USGS,11179000,5/8/1980,43,A
USGS,11179000,5/9/1980,43,A
USGS,11179000,5/10/1980,62,A
USGS,11179000,5/11/1980,50,A
USGS,11179000,5/12/1980,53,A
USGS,11179000,5/13/1980,50,A
USGS,11179000,5/14/1980,52,A
USGS,11179000,5/15/1980,43,A
USGS,11179000,5/16/1980,34,A
USGS,11179000,5/17/1980,32,A
USGS,11179000,5/18/1980,32,A
USGS,11179000,5/19/1980,27,A
USGS,11179000,5/20/1980,25,A
USGS,11179000,5/21/1980,25,A
USGS,11179000,5/22/1980,22,A
USGS,11179000,5/23/1980,21,A
USGS,11179000,5/24/1980,19,A
USGS,11179000,5/25/1980,32,A
USGS,11179000,5/26/1980,26,A
USGS,11179000,5/27/1980,27,A
USGS,11179000,5/28/1980,26,A
USGS,11179000,5/29/1980,20,A
USGS,11179000,5/30/1980,17,A
USGS,11179000,5/31/1980,22,A
USGS,11179000,6/1/1980,27,A
USGS,11179000,6/2/1980,27,A
USGS,11179000,6/3/1980,24,A
USGS,11179000,6/4/1980,46,A
USGS,11179000,6/5/1980,57,A
USGS,11179000,6/6/1980,58,A
USGS,11179000,6/7/1980,55,A
USGS,11179000,6/8/1980,62,A
USGS,11179000,6/9/1980,63,A
USGS,11179000,6/10/1980,59,A
USGS,11179000,6/11/1980,57,A
USGS,11179000,6/12/1980,57,A
USGS,11179000,6/13/1980,61,A
USGS,11179000,6/14/1980,54,A
USGS,11179000,6/15/1980,48,A
USGS,11179000,6/16/1980,50,A
USGS,11179000,6/17/1980,55,A
USGS,11179000,6/18/1980,51,A
USGS,11179000,6/19/1980,52,A
USGS,11179000,6/20/1980,60,A
USGS,11179000,6/21/1980,57,A
USGS,11179000,6/22/1980,53,A
USGS,11179000,6/23/1980,57,A
USGS,11179000,6/24/1980,64,A
USGS,11179000,6/25/1980,64,A
USGS,11179000,6/26/1980,63,A
USGS,11179000,6/27/1980,63,A
USGS,11179000,6/28/1980,63,A
USGS,11179000,6/29/1980,66,A
USGS,11179000,6/30/1980,64,A
USGS,11179000,7/1/1980,67,A
USGS,11179000,7/2/1980,89,A
USGS,11179000,7/3/1980,68,A
USGS,11179000,7/4/1980,46,A
USGS,11179000,7/5/1980,50,A
USGS,11179000,7/6/1980,57,A
USGS,11179000,7/7/1980,65,A
USGS,11179000,7/8/1980,53,A
USGS,11179000,7/9/1980,54,A
USGS,11179000,7/10/1980,59,A
USGS,11179000,7/11/1980,59,A
USGS,11179000,7/12/1980,63,A
USGS,11179000,7/13/1980,74,A
USGS,11179000,7/14/1980,75,A
USGS,11179000,7/15/1980,66,A
USGS,11179000,7/16/1980,65,A
USGS,11179000,7/17/1980,64,A
USGS,11179000,7/18/1980,66,A
USGS,11179000,7/19/1980,70,A
USGS,11179000,7/20/1980,73,A
USGS,11179000,7/21/1980,64,A
USGS,11179000,7/22/1980,53,A
USGS,11179000,7/23/1980,51,A
USGS,11179000,7/24/1980,54,A
USGS,11179000,7/25/1980,57,A
USGS,11179000,7/26/1980,60,A
USGS,11179000,7/27/1980,66,A
USGS,11179000,7/28/1980,60,A
USGS,11179000,7/29/1980,49,A
USGS,11179000,7/30/1980,51,A
USGS,11179000,7/31/1980,50,A
USGS,11179000,8/1/1980,52,A
USGS,11179000,8/2/1980,51,A
USGS,11179000,8/3/1980,54,A
USGS,11179000,8/4/1980,55,A
USGS,11179000,8/5/1980,55,A
USGS,11179000,8/6/1980,55,A
USGS,11179000,8/7/1980,52,A
USGS,11179000,8/8/1980,52,A
USGS,11179000,8/9/1980,52,A
USGS,11179000,8/10/1980,61,A
USGS,11179000,8/11/1980,58,A
USGS,11179000,8/12/1980,55,A
USGS,11179000,8/13/1980,55,A
USGS,11179000,8/14/1980,41,A
USGS,11179000,8/15/1980,34,A
USGS,11179000,8/16/1980,29,A
USGS,11179000,8/17/1980,33,A
USGS,11179000,8/18/1980,38,A
USGS,11179000,8/19/1980,27,A
USGS,11179000,8/20/1980,21,A
USGS,11179000,8/21/1980,30,A
USGS,11179000,8/22/1980,49,A
USGS,11179000,8/23/1980,55,A
USGS,11179000,8/24/1980,55,A
USGS,11179000,8/25/1980,62,A
USGS,11179000,8/26/1980,54,A
USGS,11179000,8/27/1980,50,A
USGS,11179000,8/28/1980,50,A
USGS,11179000,8/29/1980,45,A
USGS,11179000,8/30/1980,48,A
USGS,11179000,8/31/1980,58,A
USGS,11179000,9/1/1980,54,A
USGS,11179000,9/2/1980,26,A
USGS,11179000,9/3/1980,17,A
USGS,11179000,9/4/1980,9.8,A
USGS,11179000,9/5/1980,7.6,A
USGS,11179000,9/6/1980,6.2,A
USGS,11179000,9/7/1980,5.7,A
USGS,11179000,9/8/1980,5.3,A
USGS,11179000,9/9/1980,4.2,A
USGS,11179000,9/10/1980,4,A
USGS,11179000,9/11/1980,3.4,A
USGS,11179000,9/12/1980,3.9,A
USGS,11179000,9/13/1980,3.4,A
USGS,11179000,9/14/1980,3.8,A
USGS,11179000,9/15/1980,3.8,A
USGS,11179000,9/16/1980,2.2,A
USGS,11179000,9/17/1980,2.5,A
USGS,11179000,9/18/1980,4.8,A
USGS,11179000,9/19/1980,6,A
USGS,11179000,9/20/1980,6.6,A
USGS,11179000,9/21/1980,5.8,A
USGS,11179000,9/22/1980,5.8,A
USGS,11179000,9/23/1980,5.1,A
USGS,11179000,9/24/1980,4.6,A
USGS,11179000,9/25/1980,3.9,A
USGS,11179000,9/26/1980,2.4,A
USGS,11179000,9/27/1980,2.8,A
USGS,11179000,9/28/1980,11,A
USGS,11179000,9/29/1980,8.8,A
USGS,11179000,9/30/1980,9.8,A
USGS,11179000,10/1/1980,7.2,A
USGS,11179000,10/2/1980,7.2,A
USGS,11179000,10/3/1980,8.1,A
USGS,11179000,10/4/1980,7.9,A
USGS,11179000,10/5/1980,6.1,A
USGS,11179000,10/6/1980,5.2,A
USGS,11179000,10/7/1980,5.2,A
USGS,11179000,10/8/1980,4.6,A
USGS,11179000,10/9/1980,5.4,A
USGS,11179000,10/10/1980,4.8,A
